parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4487888358528072,Sun Mar 29 18:57:08 +0800 2020,v薇妮v,https://weibo.com//u/1353556697,"太甜了～你要好好保护牙喽<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />我的某颗牙，几个月前做了根管，医生说～不 用 打 麻 药，于是我乖乖的 听 话 了<img alt=""[污]"" title=""[污]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/10/2018new_wu_org.png"" /><img alt=""[污]"" title=""[污]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/10/2018new_wu_org.png"" /><img alt=""[污]"" title=""[污]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/10/2018new_wu_org.png"" />～从此知道了“永世不忘”的含义",0,0
,4487873183394941,Sun Mar 29 17:56:49 +0800 2020,时光漫步机x,https://weibo.com//u/1769312385,"根管治疗也是你吧<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",0,1
4487873183394941.0,4487877289768103,Sun Mar 29 18:13:09 +0800 2020,何也一Borgia,https://weibo.com//u/5492661290,是啊（说出来干嘛，讨厌～,0,0
,4487756741000356,Sun Mar 29 10:14:08 +0800 2020,ha-ha-ppy-ppy,https://weibo.com//u/5644204853,我的虫牙从小就期待能换掉，然而并没有，现在已经快没了，还不好治疗，太难过了,0,0
,4487747928758610,Sun Mar 29 09:39:07 +0800 2020,终于听见下雨的声音了鸭,https://weibo.com//u/2739521361,"小甜饼，哎哟，我的天哪，我又酸老鳄鱼啦<img alt=""[酸]"" title=""[酸]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b3/hot_wosuanle_org.png"" /><img alt=""[酸]"" title=""[酸]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b3/hot_wosuanle_org.png"" /><img alt=""[酸]"" title=""[酸]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b3/hot_wosuanle_org.png"" /><img alt=""[酸]"" title=""[酸]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b3/hot_wosuanle_org.png"" />",0,0
,4487699077183666,Sun Mar 29 06:25:00 +0800 2020,喵星人小佳佳Carina,https://weibo.com//u/6524650757,"被甜到了<img alt=""[偷笑]"" title=""[偷笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/71/2018new_touxiao_org.png"" /><img alt=""[偷笑]"" title=""[偷笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/71/2018new_touxiao_org.png"" />",0,0
,4487655510859209,Sun Mar 29 03:31:53 +0800 2020,果壳里的莎士比亚,https://weibo.com//u/5153511855,被甜到,0,0
,4487616315295464,Sun Mar 29 00:56:07 +0800 2020,黎_瑜_淇i峰,https://weibo.com//u/6797781902,"豆豆真的好甜<img alt=""[太开心]"" title=""[太开心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1e/2018new_taikaixin_org.png"" />。。",0,0
,4487613261690279,Sun Mar 29 00:44:00 +0800 2020,无雨的龍宝宝,https://weibo.com//u/1678098921,"独家甜食好上头<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",1,0
,4487602604776007,Sun Mar 29 00:01:38 +0800 2020,R10M10K10,https://weibo.com//u/3950033608,"<img alt=""[失望]"" title=""[失望]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/aa/2018new_shiwang_org.png"" />拔了两颗智齿还有两颗没敢拔呢，",0,2
4487602604776007.0,4487605338996877,Sun Mar 29 00:12:31 +0800 2020,何也一Borgia,https://weibo.com//u/5492661290,拔牙比治疗舒服，治疗反反复复好几次,0,0
4487602604776007.0,4487606584312134,Sun Mar 29 00:17:28 +0800 2020,R10M10K10,https://weibo.com//u/3950033608,回复<a href=/n/何也一>@何也一</a>:小时候有牙洞，后来换牙好了，,0,0
,4487601920206860,Sat Mar 28 23:58:56 +0800 2020,幽篁羽,https://weibo.com//u/6245667171,"<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",0,0
