parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4243645022781509,Fri May 25 19:21:19 +0800 2018,SemilChen,https://weibo.com//u/2546016675,澳洲北京来回跑，那机票也不是小数字,0,2
4243645022781509.0,4243645563504603,Fri May 25 19:23:28 +0800 2018,CurrentWarrior,https://weibo.com//u/2151217365,所以我正畸的时间比较久…… 三年了。 😂,0,0
4243645022781509.0,4243659274519489,Fri May 25 20:17:57 +0800 2018,SemilChen,https://weibo.com//u/2546016675,回复<a href=/n/CurrentWarrior>@CurrentWarrior</a>:我也戴牙套，工作也不敢换，复诊麻烦………,0,0
,4222577335568004,Wed Mar 28 16:05:51 +0800 2018,CurrentWarrior,https://weibo.com//u/2151217365,"回复 <a href=/n/楠色烟雨>@楠色烟雨</a> 的赞: 握手<img alt=""[握手]"" title=""[握手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e9/2018new_woshou_org.png"" />",0,0
,4222577318266698,Wed Mar 28 16:05:47 +0800 2018,CurrentWarrior,https://weibo.com//u/2151217365,"回复 <a href=/n/安澜媚子>@安澜媚子</a> 的赞: 握手<img alt=""[握手]"" title=""[握手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e9/2018new_woshou_org.png"" />",0,0
,4222436981878188,Wed Mar 28 06:48:07 +0800 2018,白白似馒头的胖圆脸,https://weibo.com//u/3202723152,佛罗伦萨！请问你什么时候开始箍牙的？变化好大,0,1
4222436981878188.0,4222499669869035,Wed Mar 28 10:57:14 +0800 2018,CurrentWarrior,https://weibo.com//u/2151217365,三年前啦😄,0,0
,4222263588999581,Tue Mar 27 19:19:08 +0800 2018,幻城1231,https://weibo.com//u/3040227391,厉害,0,1
4222263588999581.0,4222265874654896,Tue Mar 27 19:28:12 +0800 2018,CurrentWarrior,https://weibo.com//u/2151217365,谢谢😄,0,0
,4222239416674839,Tue Mar 27 17:43:05 +0800 2018,小猫Nina酱,https://weibo.com//u/1703979477,你有拔牙吗？,0,1
4222239416674839.0,4222247864155103,Tue Mar 27 18:16:39 +0800 2018,CurrentWarrior,https://weibo.com//u/2151217365,拔了四颗四号牙 😄 四颗智齿,0,0
,4222105434964548,Tue Mar 27 08:50:41 +0800 2018,咪斯芹菜叶儿,https://weibo.com//u/2011690410,"手动点个赞<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",0,1
4222105434964548.0,4222123645366569,Tue Mar 27 10:03:04 +0800 2018,CurrentWarrior,https://weibo.com//u/2151217365,谢谢😁,0,0
