parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4742278168447647,Tue Mar 01 18:31:25 +0800 2022,巴掌大_若只如初见,https://weibo.com//u/2107278985,跟靠谱的牙周医生一起前行，真踏实,1,0
,4742177333447267,Tue Mar 01 11:50:44 +0800 2022,德迈特-王瑞樟,https://weibo.com//u/7517875174,把每年一到两次口腔洁治纳入医保报销范围，希望这一天尽早到来。,3,0
,4742165895317373,Tue Mar 01 11:05:17 +0800 2022,松果儿必胜,https://weibo.com//u/6802117012,"点赞<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",0,0
,4742159511322753,Tue Mar 01 10:39:54 +0800 2022,业余车手王玉法,https://weibo.com//u/1749808340,宣传不够，比如牙周病容易导致男性功能障碍。,7,2
4742159511322753.0,4742160253717363,Tue Mar 01 10:42:52 +0800 2022,傅予宁一显微美学种植牙医,https://weibo.com//u/2199454905,"<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />get到重点了<img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" />。",0,0
4742159511322753.0,4742165735411325,Tue Mar 01 11:04:39 +0800 2022,松果儿必胜,https://weibo.com//u/6802117012,"精辟<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" /><a href=/n/你不知道的第一百個0507>@你不知道的第一百個0507</a>",0,0
,4864463306227864,Wed Feb 01 22:31:31 +0800 2023,ArssieWong,https://weibo.com//u/2787288980,"请问这个牙周刮治大概要几钱啊<img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" />",0,0
,4854708344195422,Fri Jan 06 00:28:48 +0800 2023,任方圆同学,https://weibo.com//u/5927954382,牙周好，牙不会差的,0,0
,4849134839798686,Wed Dec 21 15:21:41 +0800 2022,萌兔的小兔子,https://weibo.com//u/2167960134,我已经私信你了，请注意查收,0,0
,4846279572849032,Tue Dec 13 18:15:51 +0800 2022,Euuuox,https://weibo.com//u/6352893976,赞同，牙周是所有口腔治疗的前提,0,0
,4832580827875525,Sat Nov 05 23:01:57 +0800 2022,渺渺CiCi,https://weibo.com//u/1675687712,请问牙有洞是不是补了或者拔了才能进行牙周治疗？要不然没意义？,0,0
,4828198217188611,Mon Oct 24 20:47:01 +0800 2022,牙医赵祖瑞,https://weibo.com//u/3165814851,"好人啦<img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",0,2
