parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4749091810577681,Sun Mar 20 13:46:24 +0800 2022,小柳菁儿,https://weibo.com//u/1231418524,"有烤瓷牙也可以戴啊，那我也可以考虑考虑<img alt=""[偷笑]"" title=""[偷笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/71/2018new_touxiao_org.png"" />",0,3
4749091810577681.0,4749099691150726,Sun Mar 20 14:17:43 +0800 2022,小s的牛老板,https://weibo.com//u/1644709873,回复<a href=/n/七碗wan>@七碗wan</a>:烤瓷一般都不给带钢的了，会粘下来，也可能看烤瓷的位置，比如我在门牙，就不行,0,0
4749091810577681.0,4749098962651676,Sun Mar 20 14:14:49 +0800 2022,七碗wan,https://weibo.com//u/5657467437,看医生吧…我有烤瓷牙做的也是钢牙套,0,0
4749091810577681.0,4749095086068880,Sun Mar 20 13:59:25 +0800 2022,小s的牛老板,https://weibo.com//u/1644709873,烤瓷只能选隐形的了,0,0
,4758556324661388,Fri Apr 15 16:35:00 +0800 2022,小加先生的微博,https://weibo.com//u/2756080511,又一个博主,0,0
,4752058610355950,Mon Mar 28 18:15:24 +0800 2022,小s的牛老板,https://weibo.com//u/1644709873,"浮力<img alt=""[礼物]"" title=""[礼物]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/0e/2018new_liwu_org.png"" />隐形矫正0元试戴在线报名--&gt;<a target=""_blank"" href=""//weibo.cn/sinaurl?u=http%3A%2F%2Fbjjskq66.mikecrm.com%2FpLCxGiQ""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a>",0,0
,4750287765506687,Wed Mar 23 20:58:42 +0800 2022,胖墩墩高乐乐,https://weibo.com//u/6401122496,"口腔健康<img alt=""[赞啊]"" title=""[赞啊]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/00/lxhzan_thumb.gif"" />",0,0
,4749920633883652,Tue Mar 22 20:39:51 +0800 2022,小鹿鹿饲养员,https://weibo.com//u/2271670081,切牙好恐怖,0,1
4749920633883652,4749927680313995,Tue Mar 22 21:07:51 +0800 2022,小s的牛老板,https://weibo.com//u/1644709873,黑三角了没办法,0,0
,4749913978572902,Tue Mar 22 20:13:24 +0800 2022,小鹿鹿饲养员,https://weibo.com//u/2271670081,快四十了也想整整,0,0
,4749831866417898,Tue Mar 22 14:47:06 +0800 2022,幸福像花儿一样angelia,https://weibo.com//u/1012742433,"真佩服牛老板，说做就做<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",1,1
