parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4751068200439582,Sat Mar 26 00:39:52 +0800 2022,X雪_芬,https://weibo.com//u/2154369532,我儿子骑单车磕到一颗门牙，补牙大概多少钱？哪家牙科医院好点？在广州,0,0
,4745120283626346,Wed Mar 09 14:44:58 +0800 2022,吃货参谋,https://weibo.com//u/6433882800,你好，地包天应该怎么办啊,0,0
,4782102614377848,Sun Jun 19 15:59:32 +0800 2022,你还好意思玩,https://weibo.com//u/6597330489,重庆深覆合医生能推荐几个吗,0,1
4782102614377848.0,4782375786250487,Mon Jun 20 10:05:01 +0800 2022,十一的牙套指南,https://weibo.com//u/3812826554,可以呀   我私信你了哈,0,0
,4745118420828291,Wed Mar 09 14:37:33 +0800 2022,十一的牙套指南,https://weibo.com//u/3812826554,"2022最新口腔医院医生口碑排名、牙齿分析、价格、案例反馈【自助快速查询通道，戳👉🏻: <a target=""_blank"" href=""//weibo.cn/sinaurl?u=http%3A%2F%2Fwb.zhengme.org%2FF%2FwhK7Uon19q3d""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a>】",3,0
,4745118308106937,Wed Mar 09 14:37:07 +0800 2022,十一的牙套指南,https://weibo.com//u/3812826554,"如果想了解你的城市牙齿矫正的权威医院医生,价格和牙齿设计方案等都可以问我哈，私信我，都会给你解答~私信链接：<a target=""_blank"" href=""https://m.weibo.cn/message/chat?uid=3812826554""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a>",2,0
,4745117153362881,Wed Mar 09 14:32:32 +0800 2022,优先做点正事,https://weibo.com//u/2676963687,"准备近期矫正  但是看不懂方案怎么选医生啊<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",0,1
4745117153362881.0,4745118168909091,Wed Mar 09 14:36:34 +0800 2022,十一的牙套指南,https://weibo.com//u/3812826554,你在哪个城市呢？牙齿是什么情况呢？,0,0
,4745116243463684,Wed Mar 09 14:28:55 +0800 2022,cshSIHAN,https://weibo.com//u/5864219576,怎么我面诊的基本都要5w,0,0
,4745115895336409,Wed Mar 09 14:27:32 +0800 2022,包困困giao,https://weibo.com//u/7627166339,我是严重深覆合，请问这种可以做隐适美吗？想找北京审美好性价比高的,1,1
4745115895336409.0,4745117380378901,Wed Mar 09 14:33:25 +0800 2022,十一的牙套指南,https://weibo.com//u/3812826554,有的   深覆合本身会有一个自己加重的趋势  不矫正的危害会越来越多  北京的正畸资源挺好的   我私信你再了解一些你的需求可以给你推几个参考哈,0,0
