parent_comment_id,comment_id,comment_time,comment_user_name,comment_user_link,comment_content,comment_like_num,child_comment_num
,4742103273832757,Tue Mar 01 06:56:26 +0800 2022,显微牙医,https://weibo.com//u/2341741825,"所谓“活髓有根尖病变”的患牙，一定要小心！<img alt=""[话筒]"" title=""[话筒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/48/2018new_huatong_org.png"" /><img alt=""[话筒]"" title=""[话筒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/48/2018new_huatong_org.png"" /><img alt=""[话筒]"" title=""[话筒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/48/2018new_huatong_org.png"" />",27,0
,4742112576277205,Tue Mar 01 07:33:25 +0800 2022,牙医小小徐,https://weibo.com//u/1900274661,"侯帅金句//<a href=/n/显微牙医>@显微牙医</a>:所谓“活髓有根尖病变”的患牙，一定要小心！<img alt=""[话筒]"" title=""[话筒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/48/2018new_huatong_org.png"" /><img alt=""[话筒]"" title=""[话筒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/48/2018new_huatong_org.png"" /><img alt=""[话筒]"" title=""[话筒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/48/2018new_huatong_org.png"" />",1,0
,4742195981060625,Tue Mar 01 13:04:50 +0800 2022,牙医小小徐,https://weibo.com//u/1900274661,再次转发,1,0
,4749994122281334,Wed Mar 23 01:31:51 +0800 2022,傅予宁一显微美学种植牙医,https://weibo.com//u/2199454905,"所言有理<img alt=""[作揖]"" title=""[作揖]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e7/2018new_zuoyi_org.png"" />。",0,0
,4742119196197833,Tue Mar 01 07:59:43 +0800 2022,武汉牙医丁胜,https://weibo.com//u/5054559278,活髓无症状牙的诊断需谨慎谨慎再谨慎,3,0
,4747925698118596,Thu Mar 17 08:32:41 +0800 2022,_LLloveLL_,https://weibo.com//u/1919613207,论CT重要性,0,0
,4742180332112999,Tue Mar 01 12:02:39 +0800 2022,懂王Aaron,https://weibo.com//u/6481593810,CT一拍  妖魔鬼怪全出来,0,0
,4742136434002277,Tue Mar 01 09:08:13 +0800 2022,齿科搬运工,https://weibo.com//u/2055396813,这个确实特别容易误诊,0,0
,4742121679225999,Tue Mar 01 08:09:34 +0800 2022,姬克医生,https://weibo.com//u/7397955787,"<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",0,0
,4742116057548364,Tue Mar 01 07:47:15 +0800 2022,我是肉圆圆,https://weibo.com//u/1781016505,"又学到了 终于等到乐教授更新了<img alt=""[坏笑]"" title=""[坏笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4d/2018new_huaixiao_org.png"" /><img alt=""[坏笑]"" title=""[坏笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4d/2018new_huaixiao_org.png"" /><img alt=""[坏笑]"" title=""[坏笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4d/2018new_huaixiao_org.png"" />",0,0
